Makespan,Ellapsed(ms)
4525,1216
4324,905
4475,226
4338,657
4529,504
4440,734
4455,506
4395,283
4401,343
4511,200
4243,264
4611,220
4458,375
4451,312
4386,436
4555,264
4285,500
4358,470
4277,955
4703,191
4412,198
4590,239
4538,392
4344,340
4318,585
4492,371
4488,532
4467,247
4486,357
4632,232
