Makespan,Ellapsed(ms)
4169,778
4106,537
4166,193
4180,406
4146,185
3996,378
3938,201
4179,145
4100,312
4088,558
4180,297
4052,325
4052,338
3860,170
4124,226
4055,146
4268,144
3988,315
4180,308
4122,433
4130,241
3910,185
4187,213
4074,478
4101,145
4248,172
4107,306
4114,413
4070,242
4073,339
