Makespan,Ellapsed(ms)
3971,333
4005,371
3977,294
3874,179
3917,173
3995,141
4206,132
4287,125
4245,134
4076,134
4056,122
4168,140
4256,126
4293,143
4015,130
4249,141
4270,178
4233,134
3985,151
3875,143
4342,124
4184,122
4185,132
4210,125
3997,140
3977,121
4147,122
4100,130
4368,122
4191,141
