Makespan,Ellapsed(ms)
4573,159
4382,261
4214,156
4440,139
4369,135
4439,133
4626,136
4322,144
4477,136
4561,143
4530,142
4450,125
4172,80
4294,62
4559,55
4474,54
4536,50
4448,57
4427,52
4223,48
4481,50
4584,54
4416,48
4484,49
4341,49
4136,48
4539,49
4523,55
4537,48
4441,52
