Makespan,Ellapsed(ms)
4385,1299
4316,1538
4373,1093
4336,1180
4151,1392
4318,627
4450,1028
4414,1172
4497,728
4612,722
4155,977
4309,1495
4487,1082
4625,1074
4257,967
4460,1022
4426,927
4227,1532
4488,934
4323,824
4319,620
4377,922
4521,983
4396,676
4314,925
4442,823
4268,1340
4458,1142
4435,1588
4425,1538
