Makespan,Ellapsed(ms)
4160,1757
4186,900
4179,774
4145,1214
4149,714
4184,774
4281,801
4269,1175
4204,664
4201,718
4417,758
3953,666
4202,716
4307,711
4102,1411
4100,1219
4384,681
4184,900
3829,1005
4195,1095
4264,1167
4295,859
4040,2246
4030,1403
4216,1391
4203,2269
4264,1431
4276,1576
4307,752
4143,1224
