Instance;Approach;Solver;Makespan (min);Makespan (avg);Makespan (max);Makespan (std);CPU TIME(ms) (min);CPU TIME(ms) (avg);CPU TIME(ms) (max);CPU TIME(ms) (std)
DPpaulli15a;parallel;ACSV2;4708;5134,77;5610;189,68;254;292,30;591;85,04
DPpaulli15a;iterative;MMASV2;4510;4772,97;4956;119,94;1682;2674,90;4772;816,73
DPpaulli15a;iterative;ACSV2;4689;5085,47;5440;171,39;856;919,40;1356;91,83
DPpaulli16a;parallel;EASV2;4327;4497,73;4676;98,86;553;972,70;1980;346,87
DPpaulli16a;iterative;RBASV2;4249;4487,47;4679;107,78;913;1775,67;3806;693,20
DPpaulli16a;parallel;ASV2;4308;4492,27;4662;83,55;591;1087,70;1961;354,35
DPpaulli16a;parallel;ACSV2;4724;5087,27;5470;191,92;110;151,43;325;61,99
DPpaulli16a;parallel;MMASV2;4393;4646,87;4804;106,65;376;704,73;1550;290,98
DPpaulli16a;parallel;RBASV2;4280;4490,00;4671;101,30;467;1017,10;2434;534,61
DPpaulli16a;iterative;MMASV2;4399;4624,57;4829;107,05;707;1464,10;3789;757,35
DPpaulli16a;iterative;ACSV2;4728;4964,60;5121;119,76;347;386,17;800;80,60
DPpaulli16a;iterative;EASV2;4362;4522,17;4662;82,33;961;1532,87;2503;438,20
DPpaulli16a;iterative;ASV2;4267;4475,17;4670;101,37;967;1774,33;2763;482,80
DPpaulli17a;iterative;EASV2;4067;4426,50;4591;116,92;1878;2876,60;5187;836,70
DPpaulli17a;parallel;MMASV2;4524;4789,43;4935;102,57;458;991,63;2304;432,11
DPpaulli17a;iterative;MMASV2;4374;4742,60;4930;119,72;1083;1847,37;3758;710,10
DPpaulli17a;parallel;ASV2;4268;4471,47;4691;103,79;732;1313,80;1939;359,68
DPpaulli17a;parallel;RBASV2;4285;4431,00;4593;97,78;712;1143,50;2028;321,58
DPpaulli17a;iterative;RBASV2;4292;4471,43;4683;89,16;1429;2933,90;5875;1180,99
DPpaulli17a;iterative;ACSV2;4690;5046,37;5321;160,59;633;690,70;1116;86,35
