Instance;Approach;Solver;Makespan (min);Makespan (avg);Makespan (max);Makespan (std);CPU TIME(ms) (min);CPU TIME(ms) (avg);CPU TIME(ms) (max);CPU TIME(ms) (std)
1RibeiroSuzarte1;iterative;ASV2;4579520;4584586,80;4603506;6314,63;80050;110953,67;224871;37697,08
1RibeiroSuzarte1;iterative;ACSV2;4579520;4602727,97;4624612;13932,15;5965;9228,33;14371;2280,69
1RibeiroSuzarte1;parallel;MMASV2;4579520;4581139,60;4590420;3002,46;15358;23905,43;40136;7293,06
1RibeiroSuzarte1;parallel;RBASV2;4579520;4583355,67;4602961;5735,45;16047;25492,47;46620;9693,44
1RibeiroSuzarte1;parallel;ASV2;4579520;4583250,67;4599084;4264,66;27364;37949,87;69004;11787,01
1RibeiroSuzarte1;iterative;MMASV2;4579520;4580391,13;4587199;1824,67;61509;107103,50;174472;35804,12
1RibeiroSuzarte1;parallel;EASV2;4579520;4584307,03;4602798;5400,68;27448;40300,67;79887;14765,92
1RibeiroSuzarte1;iterative;greedy;4719547;4719547,00;4719547;0,00;14;22,07;46;10,69
1RibeiroSuzarte1;parallel;ACSV2;4581789;4598359,77;4619697;10881,88;1486;2827,70;4095;677,12
1RibeiroSuzarte1;iterative;RBASV2;4579520;4586056,47;4597058;4269,14;61561;90064,47;158760;28579,36
1RibeiroSuzarte1;iterative;EASV2;4579520;4582885,60;4592691;4142,41;78124;106112,30;229305;33267,19
