Instance;Approach;Solver;Makespan (min);Makespan (avg);Makespan (max);Makespan (std);CPU TIME(ms) (min);CPU TIME(ms) (avg);CPU TIME(ms) (max);CPU TIME(ms) (std)
3RibeiroSuzarte3;parallel;ASV2;1003667;1015923,20;1030620;7356,37;26136;46661,13;86793;16009,46
3RibeiroSuzarte3;iterative;greedy;1078813;1078813,00;1078813;0,00;9;16,27;33;7,34
3RibeiroSuzarte3;parallel;MMASV2;1001714;1015163,03;1034192;8544,68;17090;28307,17;52594;10137,30
3RibeiroSuzarte3;iterative;ASV2;1001714;1012774,67;1033890;7857,44;100370;194237,33;391131;68381,05
3RibeiroSuzarte3;iterative;MMASV2;1001714;1016313,60;1033433;7634,89;70931;114968,33;201497;35185,40
3RibeiroSuzarte3;parallel;ACSV2;1011113;1056338,73;1078941;16568,19;1425;1959,27;3266;409,96
3RibeiroSuzarte3;iterative;ACSV2;1015433;1058961,73;1075791;12891,95;5307;7492,00;14243;2584,07
3RibeiroSuzarte3;parallel;RBASV2;1001714;1013445,10;1032693;7817,05;22256;40648,97;82296;15469,38
3RibeiroSuzarte3;iterative;EASV2;1001714;1014510,37;1026791;8253,03;98788;163129,23;298391;54768,64
3RibeiroSuzarte3;parallel;EASV2;1001714;1015152,07;1030346;8419,34;25611;45373,33;79514;16122,65
3RibeiroSuzarte3;iterative;RBASV2;1001714;1012941,50;1029891;8846,88;91766;158571,77;287007;57273,97
