Makespan,Ellapsed(ms)
611,44
613,8
522,12
575,13
530,23
611,8
571,9
554,11
575,10
607,9
555,40
576,21
565,21
609,16
584,26
563,14
578,14
628,9
575,18
570,17
628,11
549,20
575,12
556,21
596,16
621,10
564,30
555,27
491,30
530,40
