Makespan,Ellapsed(ms)
8853,206
9182,158
8868,66
8979,89
8859,59
9044,57
9210,37
9169,55
8798,36
8997,84
8589,32
9149,31
9028,51
9201,30
8847,52
8925,54
9109,51
8338,55
8815,79
8808,41
8970,53
9067,55
8452,48
8821,70
9214,40
8792,49
8829,66
8302,87
8900,55
8920,27
