Makespan,Ellapsed(ms)
1665,60
1670,34
1633,33
1686,43
1713,32
1761,33
1749,49
1679,48
1713,46
1677,43
1619,43
1757,45
1685,41
1726,47
1790,39
1634,39
1677,38
1791,39
1706,47
1610,39
1806,39
1682,55
1718,40
1620,39
1750,37
1591,37
1759,43
1722,38
1669,36
1747,36
