Instance;Approach;Solver;Makespan (min);Makespan (avg);Makespan (max);Makespan (std);CPU TIME(ms) (min);CPU TIME(ms) (avg);CPU TIME(ms) (max);CPU TIME(ms) (std)
HurinkSdata66;iterative;greedy;2800;2800,00;2800;0,00;0;0,00;0;0,00
HurinkSdata66;parallel;MMASV2;1354;1456,43;1583;53,42;33;69,67;282;49,13
HurinkSdata66;iterative;ACSV2;1406;1573,40;1694;58,47;40;71,63;169;40,61
HurinkSdata66;parallel;ACSV2;1383;1568,83;1683;58,60;31;40,13;72;7,99
HurinkSdata66;parallel;RBASV2;1369;1466,57;1549;48,96;26;76,73;302;51,55
HurinkSdata7;iterative;greedy;1306;1306,00;1306;0,00;0;0,00;0;0,00
HurinkSdata7;iterative;ACSV2;879;925,00;982;27,79;19;51,13;129;27,95
HurinkSdata7;parallel;MMASV2;777;866,63;943;36,43;19;41,47;121;28,92
HurinkSdata7;parallel;RBASV2;783;850,87;920;38,21;14;67,57;165;43,18
HurinkSdata7;parallel;ACSV2;809;947,63;1034;49,62;17;26,43;54;9,19
HurinkSdata8;parallel;MMASV2;676;735,53;790;29,36;18;42,33;110;22,39
HurinkSdata8;iterative;greedy;1416;1416,00;1416;0,00;0;0,00;0;0,00
HurinkSdata8;iterative;ACSV2;715;806,27;902;45,10;18;45,83;87;18,36
HurinkSdata8;parallel;ACSV2;696;816,00;878;46,68;17;23,60;43;5,65
HurinkSdata8;parallel;RBASV2;635;713,67;777;34,00;13;72,93;269;66,77
HurinkSdata9;iterative;ACSV2;1122;1305,77;1417;65,89;35;67,00;132;35,23
HurinkSdata9;parallel;RBASV2;1077;1204,77;1285;50,65;29;78,30;175;40,26
HurinkSdata9;parallel;ACSV2;1139;1327,57;1482;77,25;30;36,60;55;5,94
HurinkSdata9;parallel;MMASV2;1097;1177,60;1274;41,09;28;84,53;195;43,12
HurinkSdata9;iterative;greedy;1840;1840,00;1840;0,00;0;0,00;0;0,00
