Makespan,Ellapsed(ms)
1703,1021
1647,303
1616,216
1568,388
1793,219
1599,697
1670,338
1748,300
1632,464
1539,376
1636,351
1801,428
1673,455
1830,271
1635,216
1655,300
1685,367
1802,513
1652,230
1618,419
1524,213
1694,385
1697,311
1862,296
1773,270
1524,234
1620,320
1636,550
1571,362
1613,346
