Instance;Approach;Solver;Makespan (min);Makespan (avg);Makespan (max);Makespan (std);CPU TIME(ms) (min);CPU TIME(ms) (avg);CPU TIME(ms) (max);CPU TIME(ms) (std)
Fattahi7;parallel;MMASV2;397;403,20;415;6,07;3;6,20;25;6,65
Fattahi7;iterative;greedy;397;397,00;397;0,00;0;0,00;0;0,00
Fattahi7;iterative;EASV2;397;401,40;415;6,31;2;3,50;15;4,06
Fattahi7;iterative;MMASV2;397;406,20;422;8,01;2;3,60;14;3,72
Fattahi7;iterative;ASV2;397;401,50;431;10,93;2;3,40;14;3,75
Fattahi7;iterative;ACSV2;397;397,80;405;2,53;4;5,90;16;3,75
Fattahi8;parallel;RBASV2;253;271,30;286;10,84;4;7,10;30;8,06
Fattahi8;parallel;MMASV2;253;275,40;301;13,46;3;6,40;26;6,92
Fattahi8;iterative;greedy;413;413,00;413;0,00;0;0,00;0;0,00
Fattahi8;parallel;ACSV2;253;262,20;275;7,08;3;6,20;28;7,70
Fattahi8;parallel;ASV2;256;272,80;301;13,85;2;4,70;24;6,82
Fattahi8;parallel;EASV2;253;274,10;287;10,65;2;5,50;27;7,60
Fattahi8;iterative;ASV2;253;269,40;287;8,80;2;3,40;14;3,75
Fattahi8;iterative;EASV2;253;273,60;297;16,13;2;3,60;15;4,06
Fattahi8;iterative;RBASV2;256;270,90;304;13,09;2;5,30;18;4,60
Fattahi8;iterative;MMASV2;253;282,80;313;19,11;2;3,60;14;3,78
Fattahi8;iterative;ACSV2;253;268,90;313;18,21;4;5,90;15;3,28
Fattahi9;iterative;MMASV2;215;233,40;257;15,99;2;3,40;14;3,75
Fattahi9;parallel;MMASV2;227;248,30;277;14,80;2;5,50;25;6,93
Fattahi9;iterative;greedy;307;307,00;307;0,00;0;0,00;0;0,00
Fattahi9;iterative;ACSV2;220;226,60;237;5,54;4;6,30;17;3,89
Fattahi9;parallel;EASV2;220;247,30;290;23,16;2;5,10;26;7,39
Fattahi9;parallel;RBASV2;215;232,80;257;12,24;2;6,40;29;7,97
Fattahi9;iterative;EASV2;220;240,30;270;18,01;2;3,40;15;4,09
Fattahi9;iterative;ASV2;230;257,50;300;19,84;2;3,40;14;3,75
Fattahi9;parallel;ACSV2;215;231,30;257;13,10;3;6,40;27;7,29
Fattahi9;iterative;RBASV2;220;243,10;280;18,65;2;4,70;20;5,50
Fattahi9;parallel;ASV2;215;255,60;280;21,83;2;4,90;23;6,38
