Instance;Approach;Solver;Makespan (min);Makespan (avg);Makespan (max);Makespan (std);CPU TIME(ms) (min);CPU TIME(ms) (avg);CPU TIME(ms) (max);CPU TIME(ms) (std)
Fattahi12;parallel;MMASV2;510;559,70;613;27,03;8;19,47;37;8,41
Fattahi12;iterative;greedy;630;630,00;630;0,00;0;0,00;0;0,00
Fattahi12;iterative;ACSV2;481;527,40;576;20,84;15;32,20;75;13,65
Fattahi12;iterative;ASV2;487;542,47;604;28,06;8;16,97;35;6,88
Fattahi12;parallel;ACSV2;472;530,67;574;23,21;9;16,97;37;6,51
Fattahi13;iterative;ASV2;554;608,80;677;38,05;18;36,43;60;12,98
Fattahi13;iterative;RBASV2;507;596,73;676;39,95;11;41,60;107;25,65
Fattahi13;iterative;ACSV2;540;606,23;663;30,08;26;40,83;72;12,99
Fattahi13;iterative;EASV2;527;616,53;752;59,04;14;34,47;57;12,05
Fattahi13;parallel;MMASV2;554;656,90;753;39,84;10;26,47;48;11,05
Fattahi13;iterative;MMASV2;523;653,40;765;45,52;15;29,37;82;13,21
Fattahi13;parallel;RBASV2;506;600,47;679;38,30;15;40,43;79;18,92
Fattahi13;parallel;EASV2;538;598,07;672;31,45;16;28,53;59;10,36
Fattahi13;parallel;ASV2;548;614,90;681;36,47;10;23,03;52;8,81
Fattahi13;iterative;greedy;891;891,00;891;0,00;0;0,00;0;0,00
Fattahi13;parallel;ACSV2;536;614,93;674;31,09;12;19,57;32;6,45
Fattahi14;parallel;MMASV2;662;768,73;859;49,31;14;35,47;67;17,66
Fattahi14;parallel;RBASV2;655;724,37;790;37,01;23;49,80;105;24,25
Fattahi14;parallel;EASV2;651;730,33;804;41,44;17;29,50;52;7,96
Fattahi14;iterative;ACSV2;655;734,97;824;38,79;17;42,73;93;20,43
Fattahi14;iterative;RBASV2;651;711,00;801;41,23;10;49,90;132;32,24
Fattahi14;parallel;ACSV2;630;726,10;795;41,30;13;23,53;40;8,06
Fattahi14;parallel;ASV2;662;717,10;786;37,62;14;28,97;53;10,35
Fattahi14;iterative;greedy;889;889,00;889;0,00;0;0,00;0;0,00
Fattahi14;iterative;ASV2;650;716,70;791;39,57;11;36,27;89;20,29
Fattahi14;iterative;EASV2;619;712,23;815;50,56;13;42,70;77;17,12
Fattahi14;iterative;MMASV2;668;768,83;845;46,06;13;38,50;97;19,46
Fattahi15;iterative;MMASV2;672;750,97;823;37,22;15;38,93;98;16,95
Fattahi15;parallel;MMASV2;670;750,93;834;46,45;16;34,40;61;12,98
Fattahi15;iterative;greedy;875;875,00;875;0,00;0;0,00;0;0,00
Fattahi15;parallel;RBASV2;634;703,67;762;37,53;18;41,20;86;17,54
Fattahi15;iterative;RBASV2;601;688,17;758;39,24;10;51,20;158;44,02
Fattahi15;iterative;ASV2;684;752,30;827;34,57;9;33,40;70;15,32
Fattahi15;iterative;ACSV2;612;695,97;818;39,03;10;45,53;83;21,55
Fattahi15;parallel;ACSV2;612;699,77;790;47,82;12;24,37;44;7,18
Fattahi15;iterative;EASV2;629;715,37;782;44,23;9;40,43;86;21,17
Fattahi15;parallel;EASV2;622;714,27;851;62,06;15;28,13;54;9,05
Fattahi15;parallel;ASV2;642;719,77;801;36,19;13;25,67;49;8,95
Fattahi16;iterative;ACSV2;791;932,97;1046;61,79;14;44,87;120;24,74
Fattahi16;parallel;ACSV2;814;943,17;1056;52,85;15;24,20;40;6,91
Fattahi16;iterative;ASV2;782;906,87;1043;58,91;15;47,20;88;21,75
Fattahi16;iterative;RBASV2;762;878,43;1010;65,71;13;49,97;126;31,49
Fattahi16;parallel;RBASV2;785;878,03;939;44,33;19;52,27;119;24,18
Fattahi16;parallel;ASV2;762;899,13;979;46,16;18;36,50;85;13,39
Fattahi16;parallel;EASV2;749;894,30;1029;63,44;20;38,53;67;12,99
Fattahi16;parallel;MMASV2;841;935,00;1065;48,51;17;44,37;128;25,49
Fattahi16;iterative;greedy;1294;1294,00;1294;0,00;0;0,00;0;0,00
Fattahi16;iterative;MMASV2;784;945,57;1085;64,55;10;44,00;168;37,94
Fattahi16;iterative;EASV2;769;895,67;1021;66,23;15;46,80;103;25,74
Fattahi17;parallel;ASV2;1170;1306,47;1447;63,05;15;47,20;102;21,86
Fattahi17;parallel;EASV2;1149;1310,00;1546;94,95;24;47,60;81;15,29
Fattahi17;iterative;RBASV2;1199;1312,33;1456;77,57;14;58,27;147;39,21
Fattahi17;iterative;ASV2;1165;1295,87;1450;70,17;18;59,27;194;46,01
Fattahi17;iterative;EASV2;1124;1281,50;1429;84,50;15;61,97;163;35,84
Fattahi17;iterative;MMASV2;1254;1372,40;1500;57,91;14;51,00;126;39,83
Fattahi17;parallel;MMASV2;1209;1383,43;1506;78,90;15;44,63;113;24,96
Fattahi17;parallel;RBASV2;1081;1247,47;1351;64,99;17;54,97;166;34,69
Fattahi17;iterative;ACSV2;1191;1357,90;1485;77,99;20;54,93;106;24,61
Fattahi17;iterative;greedy;1746;1746,00;1746;0,00;0;0,00;0;0,00
Fattahi17;parallel;ACSV2;1179;1357,87;1545;70,74;15;27,77;45;8,23
Fattahi18;iterative;ACSV2;1236;1399,30;1601;75,79;21;61,50;153;32,67
Fattahi18;iterative;greedy;1953;1953,00;1953;0,00;0;0,00;0;0,00
Fattahi18;parallel;RBASV2;1143;1296,13;1444;67,39;10;67,27;225;57,88
Fattahi18;iterative;MMASV2;1203;1387,37;1576;76,22;19;60,43;138;35,06
Fattahi18;parallel;MMASV2;1276;1399,27;1535;69,12;11;61,80;204;50,05
Fattahi18;parallel;EASV2;1166;1317,33;1484;91,05;29;61,93;109;18,75
Fattahi18;iterative;EASV2;1150;1321,90;1577;98,62;20;67,07;224;49,01
Fattahi18;iterative;ASV2;1211;1354,80;1528;73,58;20;58,67;138;36,81
Fattahi18;parallel;ACSV2;1186;1383,07;1579;90,64;20;33,13;52;9,73
Fattahi18;parallel;ASV2;1226;1346,50;1464;67,42;20;55,40;127;23,07
Fattahi18;iterative;RBASV2;1249;1333,90;1456;58,19;23;67,40;218;47,48
Fattahi19;parallel;RBASV2;1487;1647,23;1823;80,79;16;71,63;241;60,53
Fattahi19;iterative;MMASV2;1594;1721,70;1816;63,53;33;80,50;453;81,81
Fattahi19;parallel;EASV2;1481;1670,07;1888;92,15;16;66,30;137;39,46
Fattahi19;iterative;greedy;1990;1990,00;1990;0,00;0;0,00;0;0,00
Fattahi19;parallel;ACSV2;1494;1737,43;1947;98,30;26;44,97;93;17,02
Fattahi19;iterative;ASV2;1441;1691,93;1842;86,55;32;81,43;236;56,96
Fattahi19;parallel;MMASV2;1525;1701,73;1854;81,19;20;58,70;278;50,81
Fattahi19;parallel;ASV2;1553;1687,10;1859;72,24;17;68,87;140;37,58
Fattahi19;iterative;EASV2;1517;1657,87;1854;100,00;32;90,63;253;59,09
Fattahi19;iterative;ACSV2;1634;1769,73;1917;83,37;28;71,23;193;49,92
Fattahi19;iterative;RBASV2;1480;1633,70;1728;66,34;34;99,10;547;102,83
Fattahi2;iterative;RBASV2;107;109,10;128;6,41;0;1,43;14;2,42
Fattahi2;iterative;MMASV2;107;107,00;107;0,00;0;1,73;13;2,23
Fattahi2;parallel;MMASV2;107;107,70;128;3,83;1;2,50;16;2,69
Fattahi2;parallel;EASV2;107;111,90;128;9,03;0;1,57;17;2,98
Fattahi2;iterative;ACSV2;107;107,00;107;0,00;2;3,10;12;1,83
Fattahi2;iterative;EASV2;107;115,17;135;11,04;0;0,83;12;2,18
Fattahi2;parallel;ASV2;107;114,70;135;11,23;0;1,37;15;2,63
Fattahi2;iterative;ASV2;107;114,70;149;11,68;0;1,17;11;2,00
Fattahi2;parallel;RBASV2;107;110,03;135;7,95;1;2,17;20;3,47
Fattahi2;parallel;ACSV2;107;107,00;107;0,00;2;3,27;18;2,89
Fattahi2;iterative;greedy;135;135,00;135;0,00;0;0,00;0;0,00
Fattahi20;iterative;greedy;1990;1990,00;1990;0,00;0;0,00;0;0,00
Fattahi20;iterative;RBASV2;1721;1914,50;2110;92,32;40;108,10;227;53,19
Fattahi20;parallel;MMASV2;1703;1981,90;2188;108,86;29;75,00;202;46,05
Fattahi20;parallel;RBASV2;1708;1894,07;2149;98,75;18;83,53;258;62,61
Fattahi20;parallel;EASV2;1676;1868,40;2023;79,02;21;77,43;235;56,08
Fattahi20;parallel;ASV2;1764;1942,80;2129;83,19;20;77,00;224;50,50
Fattahi20;iterative;MMASV2;1846;2001,50;2143;80,77;44;97,70;394;70,75
Fattahi20;parallel;ACSV2;1754;1988,67;2186;99,89;28;44,47;70;11,47
Fattahi20;iterative;EASV2;1689;1883,90;2144;116,03;44;104,97;589;102,29
Fattahi20;iterative;ASV2;1770;1985,70;2146;90,10;45;102,83;339;64,90
Fattahi20;iterative;ACSV2;1735;1980,07;2262;123,98;31;81,87;220;57,02
Fattahi3;iterative;MMASV2;221;222,27;259;6,94;3;4,93;15;2,24
Fattahi3;iterative;ACSV2;221;221,00;221;0,00;4;5,20;15;2,06
Fattahi3;parallel;ASV2;221;228,60;265;15,10;1;3,33;18;2,94
Fattahi3;parallel;RBASV2;221;229,70;274;15,48;2;4,83;24;3,86
Fattahi3;parallel;MMASV2;221;221,50;236;2,74;1;4,67;22;3,71
Fattahi3;iterative;ASV2;221;234,83;274;18,91;1;1,83;12;2,04
Fattahi3;iterative;greedy;316;316,00;316;0,00;0;0,00;0;0,00
Fattahi3;parallel;ACSV2;221;221,00;221;0,00;3;4,47;19;2,87
Fattahi3;parallel;EASV2;221;236,83;261;18,20;1;2,87;18;3,15
Fattahi3;iterative;RBASV2;221;228,47;265;14,34;1;2,83;16;2,72
Fattahi3;iterative;EASV2;221;231,93;261;16,22;1;3,57;18;3,10
Fattahi4;iterative;greedy;421;421,00;421;0,00;0;0,00;0;0,00
Fattahi4;parallel;EASV2;355;374,37;407;19,10;1;2,93;20;3,38
Fattahi4;iterative;MMASV2;355;356,20;367;3,66;1;4,10;18;3,12
Fattahi4;iterative;ASV2;355;377,17;491;30,41;1;1,73;11;1,87
Fattahi4;iterative;EASV2;355;381,00;491;29,45;1;1,90;15;2,55
Fattahi4;parallel;MMASV2;355;358,53;396;10,63;2;3,97;18;3,18
Fattahi4;parallel;RBASV2;355;364,00;407;15,92;2;4,93;23;3,75
Fattahi4;iterative;ACSV2;355;360,53;396;10,91;3;4,73;14;2,00
Fattahi4;iterative;RBASV2;355;373,17;407;19,91;1;2,87;17;2,93
Fattahi4;parallel;ACSV2;355;358,77;396;8,55;3;4,80;19;2,92
Fattahi4;parallel;ASV2;355;371,70;418;21,51;1;3,20;17;2,78
Fattahi5;parallel;MMASV2;119;122,23;141;5,95;2;6,07;18;3,12
Fattahi5;parallel;ACSV2;119;119,30;128;1,64;3;5,00;19;2,80
Fattahi5;iterative;ASV2;119;121,60;134;4,51;1;2,60;13;2,21
Fattahi5;iterative;ACSV2;119;119,00;119;0,00;3;7,40;16;3,15
Fattahi5;parallel;RBASV2;119;123,63;141;5,55;3;6,17;22;3,71
Fattahi5;iterative;MMASV2;119;121,33;134;4,42;1;5,57;16;3,00
Fattahi5;iterative;EASV2;119;126,33;162;10,89;1;2,43;14;2,28
Fattahi5;iterative;RBASV2;119;122,80;135;5,30;2;4,07;17;2,88
Fattahi5;parallel;ASV2;119;121,97;141;6,18;2;4,03;19;3,07
Fattahi5;iterative;greedy;119;119,00;119;0,00;0;0,00;0;0,00
Fattahi5;parallel;EASV2;119;126,07;145;8,33;3;4,57;20;3,10
Fattahi6;iterative;MMASV2;320;323,80;357;7,93;2;5,80;18;3,62
Fattahi6;iterative;greedy;560;560,00;560;0,00;0;0,00;0;0,00
Fattahi6;parallel;MMASV2;320;322,03;337;4,41;3;8,17;27;4,81
Fattahi6;iterative;RBASV2;320;346,20;410;30,24;2;4,57;17;2,78
Fattahi6;iterative;EASV2;320;349,80;400;23,92;2;3,17;15;2,38
Fattahi6;iterative;ACSV2;320;320,33;330;1,83;6;8,97;25;3,35
Fattahi6;parallel;ACSV2;320;320,67;330;2,54;4;6,40;21;3,06
Fattahi6;iterative;ASV2;320;349,47;460;29,55;2;2,83;14;2,20
Fattahi6;parallel;EASV2;320;354,77;460;37,72;3;5,03;21;3,24
Fattahi6;parallel;ASV2;320;360,13;450;33,38;3;5,43;18;2,78
Fattahi6;parallel;RBASV2;320;334,33;357;16,74;4;6,73;24;3,85
Fattahi7;iterative;RBASV2;397;401,43;422;6,38;3;6,40;25;4,15
Fattahi7;parallel;ASV2;397;406,07;467;16,20;2;4,93;21;3,36
Fattahi7;parallel;ACSV2;397;397,53;405;2,03;4;6,50;21;3,04
Fattahi7;parallel;EASV2;397;409,93;467;17,86;2;4,97;20;3,16
Fattahi7;parallel;RBASV2;397;401,87;451;11,37;4;6,83;25;3,81
Fattahi7;parallel;MMASV2;397;399,07;415;4,50;4;8,13;22;4,38
Fattahi7;iterative;greedy;470;470,00;470;0,00;0;0,00;0;0,00
Fattahi7;iterative;EASV2;397;408,43;472;18,65;2;3,20;17;2,73
Fattahi7;iterative;MMASV2;397;400,10;425;7,25;4;9,00;22;4,26
Fattahi7;iterative;ASV2;397;405,50;447;12,10;2;4,87;14;2,26
Fattahi7;iterative;ACSV2;397;398,40;407;3,20;5;7,83;19;2,77
Fattahi8;parallel;RBASV2;253;269,57;307;13,20;3;10,23;27;6,28
Fattahi8;parallel;MMASV2;253;267,43;295;10,45;4;8,37;26;4,73
Fattahi8;iterative;greedy;487;487,00;487;0,00;0;0,00;0;0,00
Fattahi8;parallel;ACSV2;253;256,47;270;5,10;5;8,50;22;3,51
Fattahi8;parallel;ASV2;253;273,97;313;12,06;3;6,13;18;2,91
Fattahi8;parallel;EASV2;253;274,13;313;20,20;3;6,20;22;3,52
Fattahi8;iterative;ASV2;253;273,23;325;14,44;2;3,70;13;2,12
Fattahi8;iterative;EASV2;253;272,47;318;18,03;2;4,30;18;3,20
Fattahi8;iterative;RBASV2;253;271,50;307;18,32;3;7,63;19;3,85
Fattahi8;iterative;MMASV2;253;269,40;290;10,26;2;7,27;19;4,31
Fattahi8;iterative;ACSV2;253;255,50;267;3,87;6;12,03;26;4,38
Fattahi9;iterative;MMASV2;210;229,93;257;12,16;2;8,03;30;5,31
Fattahi9;parallel;MMASV2;215;229,67;267;13,37;4;9,40;22;4,59
Fattahi9;iterative;greedy;277;277,00;277;0,00;0;0,00;0;0,00
Fattahi9;iterative;ACSV2;215;223,63;240;8,24;5;9,40;19;3,58
Fattahi9;parallel;EASV2;215;238,87;275;15,51;3;5,57;19;2,82
Fattahi9;parallel;RBASV2;215;230,20;270;12,88;4;9,73;30;5,15
Fattahi9;iterative;EASV2;215;237,00;290;17,38;2;4,77;19;3,28
Fattahi9;iterative;ASV2;220;244,13;285;19,36;2;3,70;16;2,67
Fattahi9;parallel;ACSV2;215;221,40;237;6,76;4;8,20;21;3,54
Fattahi9;iterative;RBASV2;215;232,70;267;15,89;3;6,27;23;4,36
Fattahi9;parallel;ASV2;220;238,90;257;12,54;3;6,57;19;2,91
