Makespan,Ellapsed(ms)
122,2443
109,1324
99,2730
108,2197
95,1905
106,1406
103,1226
94,2397
95,1213
116,1707
113,2242
119,1524
91,2872
97,2864
114,2917
104,2201
119,2645
101,2644
92,1743
103,1784
122,2058
120,1530
84,2543
87,1376
101,2652
118,1692
103,2577
96,2399
100,2599
92,2862
