Instance;Approach;Solver;Makespan (min);Makespan (avg);Makespan (max);Makespan (std);CPU TIME(ms) (min);CPU TIME(ms) (avg);CPU TIME(ms) (max);CPU TIME(ms) (std)
3RibeiroSuzarte3;parallel;RBASV3;991754;1004358,20;1021123;7450,61;12055;20417,97;33850;6366,22
3RibeiroSuzarte3;parallel;MMASV3;994897;1007783,17;1024716;7810,20;9443;17712,57;37681;6983,64
3RibeiroSuzarte3;parallel;EASV3;988835;1004517,60;1019313;7838,14;12980;26191,33;50540;10576,06
3RibeiroSuzarte3;parallel;ASV3;992071;1004762,07;1029522;8798,93;13245;20664,93;37471;6880,01
3RibeiroSuzarte3;parallel;ACSV3;998894;1043678,70;1064700;15001,50;710;957,37;1629;236,26
