Makespan,Ellapsed(ms)
979,2610
975,1173
982,1744
1008,888
1044,847
1015,923
987,1619
1009,1009
919,851
1017,1182
948,1823
960,1404
947,1429
1000,792
964,1131
985,1052
999,1174
938,1011
994,1398
980,931
975,1095
955,1139
953,1698
1032,1761
917,845
970,1597
1024,951
978,1344
970,925
986,1130
