Makespan,Ellapsed(ms)
634,1968
651,866
633,964
645,1820
651,875
650,675
665,869
649,1154
656,1059
621,1051
631,1636
644,1482
665,1010
632,1245
628,1245
644,861
645,955
656,1437
651,1055
646,949
628,1050
610,866
647,1330
638,1529
655,952
664,819
672,758
632,715
667,1096
672,1394
