Instance;Approach;Solver;Makespan (min);Makespan (avg);Makespan (max);Makespan (std);CPU TIME(ms) (min);CPU TIME(ms) (avg);CPU TIME(ms) (max);CPU TIME(ms) (std)
Fattahi4;iterative;ACSV2;355;366,70;407;19,16;39;59,50;91;18,64
Fattahi4;parallel;ACSV2;355;361,50;396;13,11;15;23,50;58;14,14
Fattahi5;parallel;MMASV2;119;122,60;128;4,65;13;24,90;55;12,74
Fattahi5;parallel;ACSV2;119;119,00;119;0,00;20;27,70;57;10,71
Fattahi5;iterative;ACSV2;119;119,90;128;2,85;51;72,40;94;13,10
Fattahi5;parallel;RBASV2;119;120,80;128;3,79;13;19,90;52;11,90
Fattahi5;iterative;greedy;119;119,00;119;0,00;0;0,00;0;0,00
Fattahi6;iterative;greedy;560;560,00;560;0,00;0;0,00;0;0,00
Fattahi6;parallel;MMASV2;320;320,00;320;0,00;16;27,20;60;16,07
Fattahi6;iterative;ACSV2;320;321,00;330;3,16;81;121,10;151;21,16
Fattahi6;parallel;ACSV2;320;321,00;330;3,16;29;37,40;72;12,49
Fattahi6;parallel;RBASV2;320;325,00;360;12,69;14;26,10;64;15,31
Fattahi7;parallel;ACSV2;397;397,00;397;0,00;26;38,80;69;12,87
Fattahi7;parallel;RBASV2;397;399,60;415;5,97;13;24,20;58;12,50
Fattahi7;parallel;MMASV2;397;399,40;421;7,59;13;30,20;51;12,65
Fattahi7;iterative;greedy;470;470,00;470;0,00;0;0,00;0;0,00
Fattahi7;iterative;ACSV2;397;397,00;397;0,00;88;111,80;146;18,40
Fattahi8;parallel;RBASV2;256;263,80;277;8,73;22;37,90;67;12,83
Fattahi8;parallel;MMASV2;253;266,00;285;10,72;20;37,00;55;13,85
Fattahi8;iterative;greedy;487;487,00;487;0,00;0;0,00;0;0,00
Fattahi8;parallel;ACSV2;253;258,60;277;8,14;39;58,30;99;19,70
Fattahi8;iterative;ACSV2;253;259,00;270;7,07;60;182,70;353;85,28
Fattahi9;parallel;MMASV2;220;230,40;250;11,09;27;62,00;114;30,27
Fattahi9;iterative;greedy;277;277,00;277;0,00;0;0,00;0;0,00
Fattahi9;iterative;ACSV2;215;221,50;230;6,26;89;190,70;298;67,94
Fattahi9;parallel;RBASV2;220;228,50;237;4,25;23;39,70;86;18,95
Fattahi9;parallel;ACSV2;215;220,50;230;5,50;43;64,40;89;15,36
