Instance;Approach;Solver;Makespan (min);Makespan (avg);Makespan (max);Makespan (std);CPU TIME(ms) (min);CPU TIME(ms) (avg);CPU TIME(ms) (max);CPU TIME(ms) (std)
Fattahi4;parallel;ACSV1;367;375,10;407;13,79;4;7,33;37;5,83
Fattahi4;iterative;ASV1;367;373,53;407;13,50;6;10,60;28;4,86
Fattahi4;parallel;EASV1;367;372,57;407;12,86;9;18,57;59;10,03
Fattahi4;parallel;MMASV1;367;369,90;396;8,85;4;7,40;39;6,36
Fattahi4;iterative;ACSV1;367;374,13;407;13,29;6;7,97;25;3,61
Fattahi4;iterative;RBASV1;367;379,10;407;16,50;6;10,10;36;5,65
Fattahi5;parallel;ACSV1;128;134,40;143;6,48;5;8,80;38;5,80
Fattahi5;iterative;RBASV1;128;136,33;143;5,90;6;14,67;36;7,60
Fattahi5;iterative;ACSV1;128;133,40;143;5,65;8;16,37;36;7,31
Fattahi5;iterative;EASV1;128;136,83;145;6,56;9;20,80;48;8,89
Fattahi5;iterative;MMASV1;128;135,70;143;6,37;3;6,13;28;4,63
Fattahi5;parallel;RBASV1;128;140,17;145;4,43;8;16,97;44;6,82
Fattahi5;parallel;MMASV1;128;134,00;143;6,64;4;9,30;40;6,75
Fattahi5;parallel;EASV1;128;138,00;146;5,84;11;20,80;51;8,95
Fattahi5;iterative;greedy;119;119,00;119;0,00;0;0,00;0;0,00
Fattahi5;iterative;ASV1;128;138,17;146;5,77;7;16,13;40;7,60
Fattahi5;parallel;ASV1;128;138,63;143;5,28;10;19,07;49;8,01
Fattahi6;iterative;ACSV1;320;347,37;367;14,14;10;20,13;35;6,80
Fattahi6;parallel;EASV1;357;363,67;397;8,02;15;25,67;49;8,66
Fattahi6;iterative;MMASV1;320;352,97;367;13,18;4;8,37;30;5,12
Fattahi6;iterative;greedy;560;560,00;560;0,00;0;0,00;0;0,00
Fattahi6;parallel;MMASV1;330;357,20;377;9,93;5;8,47;37;5,68
Fattahi6;iterative;ASV1;357;364,20;377;5,52;10;20,33;37;7,55
Fattahi6;parallel;ACSV1;320;350,83;367;12,71;6;10,80;42;6,42
Fattahi6;iterative;RBASV1;330;360,20;377;10,65;9;17,83;37;6,14
Fattahi6;parallel;ASV1;330;365,43;377;8,70;11;19,37;51;8,32
Fattahi6;parallel;RBASV1;320;357,53;377;12,36;10;19,83;58;10,40
Fattahi6;iterative;EASV1;330;363,10;377;8,93;13;25,57;48;10,56
Fattahi7;iterative;RBASV1;407;457,77;489;15,53;11;22,93;41;7,65
Fattahi7;iterative;EASV1;397;472,27;567;38,82;11;24,27;44;10,44
Fattahi7;iterative;ACSV1;397;421,07;462;28,25;10;25,00;55;10,03
Fattahi7;parallel;MMASV1;397;444,13;549;31,91;5;10,53;38;6,86
Fattahi7;iterative;MMASV1;397;447,77;482;23,46;4;10,43;34;7,29
Fattahi7;iterative;greedy;470;470,00;470;0,00;0;0,00;0;0,00
Fattahi7;parallel;ASV1;451;492,77;587;42,51;12;21,43;46;8,95
Fattahi7;parallel;RBASV1;397;450,93;549;29,09;11;20,90;46;8,64
Fattahi7;iterative;ASV1;451;484,80;587;40,13;10;18,50;34;6,52
Fattahi7;parallel;EASV1;397;467,03;587;28,45;12;27,43;59;10,27
Fattahi7;parallel;ACSV1;397;438,60;462;27,37;6;11,23;40;6,07
Fattahi8;iterative;greedy;487;487,00;487;0,00;0;0,00;0;0,00
Fattahi8;parallel;EASV1;267;279,33;287;6,45;18;41,20;66;11,87
Fattahi8;parallel;ACSV1;267;273,40;283;4,01;7;14,00;40;6,94
Fattahi8;iterative;MMASV1;267;275,47;297;7,06;4;9,43;25;4,88
Fattahi8;parallel;ASV1;270;281,57;287;3,97;13;23,77;46;8,29
Fattahi8;iterative;ACSV1;270;273,83;287;3,76;11;22,83;46;8,00
Fattahi8;iterative;EASV1;270;282,20;308;7,12;14;33,90;68;13,05
Fattahi8;iterative;RBASV1;270;279,23;310;10,08;10;20,23;46;8,94
Fattahi8;iterative;ASV1;272;281,73;287;4,76;13;26,20;48;10,00
Fattahi8;parallel;RBASV1;267;276,33;287;6,94;11;25,00;66;13,72
Fattahi8;parallel;MMASV1;267;276,10;287;6,55;5;10,97;40;6,74
Fattahi9;iterative;RBASV1;220;244,90;297;15,91;11;27,57;55;12,26
Fattahi9;parallel;RBASV1;220;245,47;277;14,78;16;30,97;56;11,53
Fattahi9;iterative;ACSV1;220;235,13;257;13,77;12;25,73;57;11,59
Fattahi9;parallel;ACSV1;220;243,83;270;14,83;7;12,57;39;6,33
Fattahi9;iterative;greedy;277;277,00;277;0,00;0;0,00;0;0,00
Fattahi9;iterative;MMASV1;220;247,40;277;17,50;6;11,50;27;6,21
Fattahi9;parallel;ASV1;240;257,20;297;10,87;14;34,07;59;10,85
Fattahi9;iterative;ASV1;230;254,93;297;13,26;14;34,00;68;14,36
Fattahi9;parallel;MMASV1;220;247,07;277;14,89;6;12,80;38;6,38
Fattahi9;iterative;EASV1;230;251,43;280;11,14;15;43,73;97;19,46
Fattahi9;parallel;EASV1;220;248,57;270;11,53;19;45,47;81;17,84
