Makespan,Ellapsed(ms)
1182,423
1161,329
1141,209
1238,453
1157,194
1196,158
1172,283
1126,62
1244,61
1192,94
1168,164
1194,68
1195,89
1193,129
1218,74
1214,69
1099,71
1095,65
1256,111
1217,69
1160,95
1238,87
1154,75
1110,159
1120,117
1197,68
1140,97
1197,81
1120,103
1135,125
