Makespan,Ellapsed(ms)
504,24403
514,21214
513,23861
501,23727
508,13615
526,15937
513,23974
503,22272
497,23807
499,23718
496,23692
504,23822
505,23826
511,13566
510,12622
498,22288
522,13167
510,19789
490,23866
511,11269
521,11196
524,11220
522,11634
531,12100
471,23756
492,18364
518,19930
486,23669
505,23536
480,20001
