Makespan,Ellapsed(ms)
950,4654
972,7174
897,4563
924,4024
968,5044
967,4380
914,4189
902,4828
953,4218
946,4733
989,3997
919,4378
949,4366
963,4081
934,4106
966,4163
956,4117
967,4026
969,4805
895,4101
960,5413
863,4029
917,4940
1020,4348
923,7054
950,5703
948,4202
956,5042
942,4483
973,4908
