Makespan,Ellapsed(ms)
191,1129
174,826
162,1181
167,853
160,1132
176,661
177,767
159,1147
169,952
181,668
168,877
163,1051
162,1163
175,693
186,455
167,1170
161,1144
159,1165
175,716
178,675
157,764
157,1168
171,684
166,903
172,1012
159,1180
189,371
154,1130
163,928
160,1160
