Makespan,Ellapsed(ms)
225,1285
229,384
224,777
247,481
225,969
239,360
235,530
235,359
231,470
226,454
216,918
227,450
221,296
235,313
232,453
242,311
212,429
227,639
236,475
248,408
232,685
243,758
237,335
239,499
231,498
233,357
236,433
237,730
224,660
232,690
