Makespan,Ellapsed(ms)
1726,98
1728,64
1729,68
1651,77
1670,75
1842,97
1790,77
1779,77
1639,72
1718,77
1728,79
1824,75
1812,70
1733,70
1607,70
1718,71
1611,69
1736,101
1892,70
1719,74
1780,72
1487,68
1771,68
1761,69
1728,78
1902,70
1826,70
1690,72
1835,79
1717,62
