Makespan,Ellapsed(ms)
4611381,8954
4607638,7244
4590195,7904
4613042,7229
4587199,5813
4622426,6173
4602052,4806
4596715,5838
4597210,4483
4603031,5833
4602798,9645
4604230,11360
4592186,5487
4606637,8246
4579520,5841
4602798,7897
4592039,8963
4603688,11696
4600857,7237
4600110,5845
4599916,8626
4599102,7301
4599126,7608
4596318,8351
4608529,7626
4604193,6573
4600638,7927
4590835,9291
4610136,6171
4610746,6939
