Makespan,Ellapsed(ms)
1441,90
1378,79
1425,64
1489,94
1496,116
1520,96
1552,94
1583,97
1508,145
1382,83
1528,81
1521,108
1579,321
1499,187
1529,168
1592,212
1426,96
1544,102
1521,102
1493,108
1541,78
1434,75
1616,94
1538,80
1583,105
1453,77
1492,97
1398,75
1550,77
1580,79
