Makespan,Ellapsed(ms)
9502,151
10313,129
10760,89
10075,109
10173,128
9880,133
10318,166
10057,138
9360,107
9522,313
9654,78
10477,82
9911,133
10342,89
9728,113
10126,72
9950,65
10096,85
9858,165
10052,47
10201,88
9404,267
10252,113
9686,163
9900,129
10016,149
10393,51
9975,53
10331,77
10157,95
