Makespan,Ellapsed(ms)
692,41
692,21
692,16
692,15
692,13
692,8
693,12
692,18
692,11
692,13
692,8
692,11
693,11
692,10
692,7
692,12
749,14
692,12
692,11
692,8
692,22
692,15
692,10
692,16
709,8
692,11
692,8
693,11
692,9
692,9
