Makespan,Ellapsed(ms)
355,28
367,6
355,4
355,4
355,3
355,4
407,4
355,3
367,4
367,3
355,2
367,3
407,3
367,5
355,4
367,3
355,2
355,5
396,2
367,2
355,5
367,3
367,3
355,2
355,4
355,3
355,4
355,4
367,4
367,3
