Makespan,Ellapsed(ms)
725344,49320
713777,48961
702832,127750
708108,87522
725344,49340
722455,52801
695253,95988
710192,60537
714941,95427
725178,80258
710902,87516
709892,76055
717316,68179
695253,68464
708808,95092
712008,68513
694171,119233
724133,56515
695253,68524
703174,115481
713777,91876
701212,111506
713777,68306
713777,48801
713777,123723
713777,83659
696108,95752
708976,106993
701495,111433
721074,87168
