Makespan,Ellapsed(ms)
105,514
109,410
118,323
109,267
111,197
104,191
120,104
119,101
107,155
105,171
108,167
113,114
104,170
112,116
122,93
106,171
103,131
114,135
98,170
112,160
110,97
111,103
101,175
126,43
104,127
113,167
112,158
107,111
125,51
120,92
