Makespan,Ellapsed(ms)
2479,375
2401,397
2385,305
2386,308
2400,300
2741,185
2612,183
2573,157
2472,138
2587,147
2570,133
2548,133
2541,168
2646,128
2578,139
2511,139
2522,140
2458,130
2312,135
2416,128
2430,133
2154,130
2385,131
2457,143
2449,128
2623,131
2457,138
2369,129
2378,137
2597,139
