Makespan,Ellapsed(ms)
1085,509
1069,416
1033,215
1046,143
1096,116
1052,101
1117,68
1098,52
1037,66
1056,103
996,90
1045,108
1092,135
1115,51
1034,55
1017,59
1033,64
1080,78
1054,76
1127,49
992,127
1015,89
1072,68
1146,50
1015,151
996,88
1078,52
1016,79
1056,51
1091,98
