Makespan,Ellapsed(ms)
4563,2748
4594,1372
4524,2155
4612,2047
4311,1767
4547,1752
4316,2537
4419,4889
4548,2179
4553,2741
4612,2358
4503,2642
4581,1575
4538,3440
4312,1664
4642,1655
4513,1455
4561,1672
4564,2741
4583,1560
4396,1564
4585,1474
4478,2550
4313,3321
4601,1465
4424,3260
4468,1946
4333,2729
4663,1672
4608,2452
