Makespan,Ellapsed(ms)
4744,3418
4763,3192
4830,2110
4904,1497
4870,1971
4729,2335
4862,2213
4875,3431
4986,2094
4964,1500
4723,1619
4805,1860
4916,2329
4712,1505
4988,2932
4934,2697
4984,1732
4768,3678
4901,2691
4774,1742
4884,2332
4817,2086
4941,2206
4885,3068
4658,4557
4928,1963
5008,1623
4975,1854
4902,2457
4864,4653
