Makespan,Ellapsed(ms)
3716,446
3743,700
3702,160
3850,107
3912,97
3918,94
3890,84
3925,125
3677,87
3994,133
3773,132
3895,81
3794,111
3950,82
3992,124
3788,110
3845,70
3677,80
3641,254
3946,123
3645,230
3886,81
3903,89
3909,88
3814,202
3730,148
3690,161
3748,168
3924,125
3598,189
