Instance;Approach;Solver;Makespan (min);Makespan (avg);Makespan (max);Makespan (std);CPU TIME(ms) (min);CPU TIME(ms) (avg);CPU TIME(ms) (max);CPU TIME(ms) (std)
2RibeiroSuzarte2;parallel;RBASV3;50978955;50984354,47;50996536;4427,50;18360;32595,87;62996;12315,03
2RibeiroSuzarte2;parallel;ASV3;50979546;50984151,23;50992617;3809,72;20727;31667,70;52935;9756,75
2RibeiroSuzarte2;parallel;MMASV3;50979546;50983710,07;50988528;2141,81;18098;30292,53;55401;8484,47
2RibeiroSuzarte2;parallel;EASV3;50979546;50984006,57;50991891;3066,30;20808;36151,33;67379;14000,38
2RibeiroSuzarte2;parallel;ACSV3;50986949;51002113,63;51011386;6466,41;1291;1816,77;2719;397,66
