Makespan,Ellapsed(ms)
397,34
407,16
397,16
451,17
397,11
322,31
374,19
397,17
397,11
322,14
407,17
322,15
407,14
462,15
462,31
424,21
397,16
462,15
472,37
451,35
462,51
407,45
462,61
462,35
397,29
407,27
322,34
242,29
242,27
332,54
