Makespan,Ellapsed(ms)
1206,622
1068,629
1039,577
1045,361
1040,507
1040,625
972,396
1030,398
1028,515
1098,425
977,487
1159,472
950,536
1085,285
1071,553
1121,358
981,297
920,334
1047,329
859,726
905,904
1100,265
872,617
945,547
979,511
1073,372
924,751
1057,378
991,358
845,727
