Makespan,Ellapsed(ms)
692,34
692,7
692,7
692,9
692,11
692,5
605,9
692,6
692,7
692,12
692,7
749,7
692,6
626,15
692,10
692,8
692,5
692,9
692,6
692,13
692,7
692,8
692,11
692,12
692,10
692,9
692,9
692,10
692,9
692,12
