Makespan,Ellapsed(ms)
2516,380
2477,359
2562,197
2784,175
2597,158
2554,136
2704,137
2574,131
2726,172
2567,143
2569,131
2776,153
2484,140
2551,134
2626,135
2568,140
2546,131
2740,155
2546,136
2786,131
2621,130
2757,164
2694,141
2417,133
2631,133
2560,146
2499,132
2707,130
2685,131
2580,133
