Makespan,Ellapsed(ms)
206,1525
203,337
222,250
215,466
205,316
215,210
213,214
220,328
223,365
221,330
210,278
200,732
208,257
214,487
216,367
204,758
196,419
200,748
217,241
224,261
220,240
196,282
192,213
216,278
200,229
204,444
220,417
209,292
216,260
220,232
