Makespan,Ellapsed(ms)
189,447
194,323
204,259
188,456
197,270
183,264
182,310
191,149
204,109
186,141
189,172
182,237
194,127
171,223
172,296
178,283
167,294
193,158
184,171
174,302
186,184
196,127
192,218
183,274
176,306
173,308
192,120
167,325
197,129
171,189
