Makespan,Ellapsed(ms)
670,141856
672,140362
690,121988
667,139615
653,140718
694,72812
680,126991
674,139415
676,140651
663,139665
704,69847
644,133482
672,139306
667,138878
672,140020
755,34590
683,140205
638,140379
671,102673
661,139617
681,124666
676,140464
676,139491
677,139995
717,65617
683,127915
655,140907
678,141017
681,140427
664,140189
