Makespan,Ellapsed(ms)
72,32
72,10
72,7
72,4
114,7
72,9
72,9
114,6
107,7
72,9
72,5
114,6
72,12
101,4
72,6
72,10
107,9
107,4
107,6
72,4
72,10
114,7
72,5
107,6
72,8
101,16
72,12
86,12
72,13
101,7
