Makespan,Ellapsed(ms)
617,48
558,38
714,23
659,35
665,24
720,15
650,66
646,37
582,28
644,30
587,82
637,44
582,43
723,33
521,42
558,48
679,38
316,34
575,41
721,29
685,25
635,60
725,20
547,29
782,16
649,27
693,23
656,13
623,14
654,14
