Makespan,Ellapsed(ms)
4634,934
4604,392
4802,397
4675,372
4826,371
4363,364
4683,393
4452,367
4491,392
4863,392
4672,397
4709,392
4506,366
4431,365
4789,367
4736,366
4898,367
4682,367
4732,366
4692,395
4864,369
4693,394
4636,363
4567,364
4440,399
4416,365
4738,372
4684,365
4769,368
4959,365
