Makespan,Ellapsed(ms)
3904,481
3789,806
3892,124
3951,253
3946,91
4050,119
3985,127
3681,121
3991,149
3992,141
3942,257
3938,150
3946,386
3911,126
3993,154
3842,173
3900,405
3812,97
3879,382
4020,108
3780,174
4115,194
3809,144
3880,144
3520,295
3843,112
4030,135
3958,117
3982,121
3949,95
