Makespan,Ellapsed(ms)
480,4127
520,1810
434,4116
518,1670
501,2139
517,1621
510,1757
496,2416
485,4568
496,1713
503,1816
484,2210
498,2026
486,2052
494,2062
498,1937
467,2932
522,1407
470,4148
438,4676
482,2292
481,3182
518,2240
478,2728
473,3553
478,2849
488,2334
488,1899
514,2999
510,1580
