Makespan,Ellapsed(ms)
4621,1910
4341,1412
4618,1363
4509,1452
4522,1166
4509,1636
4694,1093
4496,2676
4715,2061
4514,2948
4514,2382
4678,1487
4622,2167
4644,2396
4664,1089
4695,936
4683,2053
4437,2190
4608,2391
4423,2629
4434,2460
4411,1364
4444,2572
4195,1623
4575,1699
4422,1624
4550,1567
4569,2450
4637,1360
4555,1902
