Makespan,Ellapsed(ms)
4584718,154007
4579520,75987
4579520,82028
4598086,111669
4584081,82861
4581619,101007
4588199,112457
4586370,88695
4579520,247738
4579520,111035
4579520,105891
4584195,81931
4579520,123644
4583569,88141
4580237,77101
4579520,88586
4592655,82935
4584848,94437
4581771,106355
4579520,100323
4582819,100597
4579520,76620
4586000,77015
4579520,172198
4584017,76490
4579520,160101
4583269,77023
4580502,82801
4579520,106510
4579520,112517
