Instance;Approach;Solver;Makespan (min);Makespan (avg);Makespan (max);Makespan (std);CPU TIME(ms) (min);CPU TIME(ms) (avg);CPU TIME(ms) (max);CPU TIME(ms) (std)
Fattahi11;iterative;RBASV3;491;540,20;584;27,08;15;31,63;54;11,20
Fattahi11;parallel;EASV3;498;548,77;613;25,17;11;18,63;49;6,77
Fattahi11;iterative;EASV3;491;548,90;620;34,13;13;26,97;50;9,08
Fattahi11;iterative;ASV3;495;552,87;636;33,14;14;24,43;43;8,37
Fattahi11;parallel;MMASV3;491;574,57;628;32,73;8;18,67;44;10,05
Fattahi11;parallel;ASV3;509;549,93;602;21,98;7;15,37;48;8,27
Fattahi11;iterative;ACSV3;483;537,23;585;23,48;24;43,87;84;13,94
Fattahi11;iterative;MMASV3;509;576,10;655;30,97;12;26,13;60;11,20
Fattahi11;parallel;ACSV3;495;532,87;567;22,34;11;20,40;55;8,26
Fattahi12;parallel;ASV3;487;540,70;603;27,90;8;16,37;41;6,27
Fattahi12;parallel;MMASV3;515;555,67;625;23,39;8;18,03;53;9,50
Fattahi12;iterative;ACSV3;475;530,97;579;23,64;13;48,90;92;21,45
Fattahi12;iterative;ASV3;495;545,23;594;28,99;14;24,90;38;7,08
Fattahi12;parallel;EASV3;470;528,10;583;29,28;9;15,27;41;5,96
Fattahi12;iterative;EASV3;455;541,77;616;35,51;14;29,40;63;12,56
Fattahi12;iterative;RBASV3;459;512,27;549;21,55;15;39,00;76;15,29
Fattahi12;iterative;greedy;630;630,00;630;0,00;0;0,00;0;0,00
Fattahi12;parallel;ACSV3;470;519,53;573;26,28;11;21,60;47;7,99
Fattahi12;iterative;MMASV3;518;555,47;620;26,75;12;26,57;67;12,07
Fattahi12;parallel;RBASV3;470;543,30;626;35,37;9;21,23;51;9,73
Fattahi13;parallel;ACSV3;557;613,37;677;28,14;15;22,37;54;8,21
Fattahi13;iterative;ACSV3;547;618,50;694;32,27;13;53,20;121;29,93
Fattahi13;iterative;RBASV3;492;603,60;690;51,22;12;49,03;124;28,23
Fattahi13;iterative;EASV3;533;607,13;701;54,95;20;44,10;71;14,17
Fattahi13;parallel;EASV3;517;609,80;713;48,53;13;29,07;59;11,11
Fattahi13;parallel;ASV3;554;611,87;704;39,42;15;29,67;53;11,15
Fattahi13;iterative;MMASV3;610;662,27;745;32,88;15;43,70;100;20,26
Fattahi13;parallel;MMASV3;596;658,67;723;30,73;11;23,37;57;13,25
Fattahi13;parallel;RBASV3;507;605,40;671;44,13;16;31,23;82;16,13
Fattahi13;iterative;greedy;891;891,00;891;0,00;0;0,00;0;0,00
Fattahi13;iterative;ASV3;538;608,97;713;44,63;11;41,50;76;18,55
Fattahi14;parallel;EASV3;601;730,03;853;60,15;18;31,27;51;8,04
Fattahi14;parallel;RBASV3;633;717,73;841;44,53;15;39,50;82;15,82
Fattahi14;parallel;ACSV3;656;732,77;804;39,86;14;27,33;52;9,88
Fattahi14;iterative;MMASV3;699;772,97;848;37,31;19;49,80;88;20,60
Fattahi14;parallel;ASV3;653;723,63;786;38,38;15;33,97;63;11,40
Fattahi14;iterative;ASV3;662;740,27;809;36,03;13;47,47;96;26,25
Fattahi14;iterative;RBASV3;651;719,90;812;43,39;14;52,23;117;31,24
Fattahi14;iterative;greedy;889;889,00;889;0,00;0;0,00;0;0,00
Fattahi14;iterative;EASV3;662;747,10;825;49,11;14;49,23;110;25,58
Fattahi14;iterative;ACSV3;664;728,57;776;35,80;18;56,27;138;30,40
Fattahi14;parallel;MMASV3;695;770,30;836;41,47;12;29,83;62;13,15
Fattahi15;parallel;MMASV3;679;747,03;834;42,22;13;27,43;81;13,12
Fattahi15;iterative;MMASV3;661;762,23;830;38,09;11;49,00;94;25,28
Fattahi15;iterative;RBASV3;594;691,87;805;48,51;10;58,30;133;36,45
Fattahi15;iterative;greedy;875;875,00;875;0,00;0;0,00;0;0,00
Fattahi15;parallel;RBASV3;586;700,50;830;45,91;16;41,63;77;16,09
Fattahi15;iterative;EASV3;616;716,90;805;52,86;12;46,63;92;22,22
Fattahi15;parallel;EASV3;634;716,20;817;54,50;19;32,50;54;8,59
Fattahi15;iterative;ACSV3;626;698,30;804;41,24;14;59,63;136;30,99
Fattahi15;parallel;ASV3;664;733,37;796;37,56;12;26,93;48;7,17
Fattahi15;iterative;ASV3;684;746,63;826;33,50;12;43,83;123;23,27
Fattahi15;parallel;ACSV3;620;709,03;795;38,86;15;28,17;62;10,14
Fattahi16;parallel;ACSV3;802;945,37;1050;59,24;15;29,83;57;13,09
Fattahi16;parallel;RBASV3;760;888,97;995;57,30;20;44,03;83;17,73
Fattahi16;iterative;ASV3;785;889,50;1046;66,49;20;55,43;121;28,98
Fattahi16;parallel;MMASV3;878;951,70;1093;55,58;18;38,87;95;18,84
Fattahi16;iterative;ACSV3;839;932,83;1018;44,73;17;64,63;223;54,60
Fattahi16;iterative;EASV3;795;905,90;1070;67,76;17;56,37;139;34,46
Fattahi16;iterative;RBASV3;788;887,60;1008;47,37;15;66,33;223;50,08
Fattahi16;iterative;MMASV3;857;949,47;1062;60,74;16;55,30;159;43,20
Fattahi16;parallel;EASV3;780;889,17;1066;71,72;21;37,40;59;11,02
Fattahi16;iterative;greedy;1294;1294,00;1294;0,00;0;0,00;0;0,00
Fattahi16;parallel;ASV3;814;903,40;1045;57,04;18;33,67;64;11,57
Fattahi17;parallel;ASV3;1134;1325,27;1515;91,36;24;46,93;84;16,68
Fattahi17;parallel;ACSV3;1260;1383,63;1524;66,68;22;41,33;85;15,36
Fattahi17;iterative;RBASV3;1189;1304,00;1400;56,98;21;73,77;294;59,23
Fattahi17;iterative;MMASV3;1184;1359,73;1507;74,45;18;66,97;312;63,71
Fattahi17;parallel;MMASV3;1235;1375,03;1518;63,08;23;47,83;119;23,45
Fattahi17;iterative;ACSV3;1284;1354,90;1488;51,92;25;71,77;223;49,47
Fattahi17;parallel;RBASV3;1125;1298,93;1429;74,24;12;61,70;150;29,60
Fattahi17;iterative;EASV3;1156;1286,63;1447;73,97;19;70,27;189;44,81
Fattahi17;iterative;greedy;1746;1746,00;1746;0,00;0;0,00;0;0,00
Fattahi17;iterative;ASV3;1192;1323,30;1457;66,64;22;63,83;220;56,20
Fattahi17;parallel;EASV3;1138;1293,77;1450;77,91;27;60,13;110;23,38
Fattahi18;iterative;greedy;1953;1953,00;1953;0,00;0;0,00;0;0,00
Fattahi18;parallel;MMASV3;1217;1366,33;1557;82,09;26;59,13;162;35,69
Fattahi18;iterative;EASV3;1181;1332,23;1434;63,87;26;80,33;284;57,08
Fattahi18;iterative;ACSV3;1191;1394,43;1513;75,70;28;77,57;255;61,54
Fattahi18;iterative;RBASV3;1142;1306,47;1529;93,13;26;77,47;366;71,94
Fattahi18;parallel;ACSV3;1247;1395,83;1536;75,50;25;45,37;92;14,59
Fattahi18;parallel;ASV3;1243;1345,33;1492;64,36;32;62,90;120;22,04
Fattahi18;parallel;EASV3;1178;1355,10;1498;83,72;33;54,63;106;19,21
Fattahi18;iterative;ASV3;1241;1344,33;1450;56,62;28;80,90;268;63,13
Fattahi18;parallel;RBASV3;1179;1308,13;1423;64,60;26;65,80;167;36,37
Fattahi18;iterative;MMASV3;1241;1375,97;1478;55,95;27;81,50;354;68,47
Fattahi19;iterative;ASV3;1456;1695,37;1935;100,24;46;101,50;255;56,11
Fattahi19;iterative;greedy;1990;1990,00;1990;0,00;0;0,00;0;0,00
Fattahi19;iterative;EASV3;1488;1673,90;1819;79,48;46;108,63;459;90,06
Fattahi19;iterative;MMASV3;1598;1732,27;1863;65,14;45;114,20;422;80,00
Fattahi19;parallel;ACSV3;1513;1758,33;1954;112,94;31;50,40;88;14,52
Fattahi19;parallel;RBASV3;1459;1645,73;1833;88,96;18;79,57;223;56,11
Fattahi19;parallel;EASV3;1502;1668,20;1922;93,36;20;79,37;137;35,91
Fattahi19;parallel;ASV3;1585;1700,33;1848;68,25;23;69,50;191;41,97
Fattahi19;iterative;ACSV3;1573;1749,50;1966;82,07;38;95,30;418;79,53
Fattahi19;parallel;MMASV3;1560;1751,97;1895;82,01;17;71,40;193;39,94
Fattahi19;iterative;RBASV3;1504;1650,67;1830;69,49;47;120,63;435;83,36
Fattahi2;parallel;ACSV3;107;107,00;107;0,00;3;4,27;32;5,26
Fattahi2;iterative;RBASV3;107;110,50;128;7,96;1;2,53;27;4,67
Fattahi2;iterative;ASV3;107;115,40;128;10,46;1;1,83;21;3,64
Fattahi2;parallel;RBASV3;107;108,40;128;5,33;1;3,17;30;5,14
Fattahi2;parallel;MMASV3;107;109,10;128;6,41;1;3,07;27;4,60
Fattahi2;iterative;ACSV3;107;107,00;107;0,00;4;5,67;25;3,73
Fattahi2;parallel;ASV3;107;118,90;128;10,58;1;2,27;26;4,52
Fattahi2;iterative;MMASV3;107;107,70;128;3,83;1;2,00;21;3,66
Fattahi2;iterative;EASV3;107;115,63;135;10,83;1;2,53;24;4,15
Fattahi2;parallel;EASV3;107;114,70;128;10,29;1;2,40;28;4,87
Fattahi2;iterative;greedy;135;135,00;135;0,00;0;0,00;0;0,00
Fattahi20;parallel;RBASV3;1608;1886,37;2119;103,67;22;95,63;270;61,62
Fattahi20;iterative;greedy;1990;1990,00;1990;0,00;0;0,00;0;0,00
Fattahi20;iterative;ACSV3;1789;1985,87;2176;92,56;43;103,30;314;74,16
Fattahi20;iterative;MMASV3;1810;1971,50;2135;91,88;52;126,70;422;90,18
Fattahi20;parallel;ASV3;1645;1944,27;2147;108,35;21;70,40;124;30,80
Fattahi20;parallel;EASV3;1702;1881,90;2108;97,09;28;81,63;179;40,04
Fattahi20;iterative;ASV3;1806;1975,80;2158;85,39;54;122,57;397;85,18
Fattahi20;parallel;ACSV3;1707;1979,27;2152;96,43;34;61,00;144;25,60
Fattahi20;iterative;RBASV3;1718;1866,07;2065;74,65;64;139,43;570;106,56
Fattahi20;iterative;EASV3;1602;1890,47;2060;101,86;57;143,37;455;102,64
Fattahi20;parallel;MMASV3;1829;2029,23;2169;82,67;28;72,33;166;32,71
Fattahi3;iterative;RBASV3;221;227,77;269;13,46;2;4,30;27;4,46
Fattahi3;iterative;ASV3;221;233,40;282;18,21;2;3,63;24;4,01
Fattahi3;parallel;ACSV3;221;221,00;221;0,00;4;6,13;33;5,22
Fattahi3;iterative;MMASV3;221;222,63;255;6,70;2;3,90;23;3,76
Fattahi3;parallel;MMASV3;221;221,00;221;0,00;3;5,70;29;4,70
Fattahi3;iterative;EASV3;221;234,80;298;22,44;2;3,53;23;3,73
Fattahi3;parallel;EASV3;221;235,03;298;19,53;2;3,90;29;4,79
Fattahi3;parallel;RBASV3;221;232,40;261;14,59;2;4,73;33;5,45
Fattahi3;iterative;greedy;316;316,00;316;0,00;0;0,00;0;0,00
Fattahi3;parallel;ASV3;221;234,50;274;19,38;2;4,10;28;4,62
Fattahi3;iterative;ACSV3;221;221,00;221;0,00;6;7,87;29;4,09
Fattahi4;iterative;greedy;421;421,00;421;0,00;0;0,00;0;0,00
Fattahi4;parallel;MMASV3;355;360,13;396;10,88;2;5,80;29;4,88
Fattahi4;iterative;MMASV3;355;360,67;407;13,81;3;6,60;25;3,94
Fattahi4;parallel;RBASV3;355;366,53;407;17,98;2;4,57;33;5,47
Fattahi4;parallel;ASV3;355;377,77;470;27,54;2;4,50;28;4,52
Fattahi4;iterative;RBASV3;355;364,23;407;14,52;2;4,30;28;4,59
Fattahi4;parallel;ACSV3;355;359,30;407;12,12;4;6,20;32;5,03
Fattahi4;parallel;EASV3;355;380,33;407;20,22;2;3,93;29;4,82
Fattahi4;iterative;ACSV3;355;358,77;396;8,55;6;9,47;32;4,56
Fattahi4;iterative;ASV3;355;375,37;407;18,61;2;3,53;25;4,20
Fattahi4;iterative;EASV3;355;376,77;430;23,40;2;3,40;23;3,77
Fattahi5;parallel;RBASV3;119;124,37;145;6,32;3;6,63;38;6,22
Fattahi5;iterative;ACSV3;119;119,00;119;0,00;7;10,43;28;3,91
Fattahi5;iterative;ASV3;119;120,50;128;3,41;2;4,80;29;4,74
Fattahi5;parallel;ACSV3;119;119,00;119;0,00;4;6,70;32;4,96
Fattahi5;iterative;EASV3;119;127,23;162;8,97;2;4,90;25;4,02
Fattahi5;iterative;MMASV3;119;123,87;134;5,10;2;7,80;25;4,84
Fattahi5;iterative;RBASV3;119;123,57;135;5,60;3;6,17;29;4,71
Fattahi5;iterative;greedy;119;119,00;119;0,00;0;0,00;0;0,00
Fattahi5;parallel;ASV3;119;122,00;145;5,85;3;5,23;31;5,03
Fattahi5;parallel;EASV3;119;124,17;143;6,57;2;5,00;30;4,88
Fattahi5;parallel;MMASV3;119;120,93;132;3,99;3;6,60;32;5,24
Fattahi6;parallel;MMASV3;320;323,13;367;10,80;4;9,63;33;5,43
Fattahi6;parallel;ASV3;320;342,00;467;30,59;3;5,93;31;5,03
Fattahi6;parallel;EASV3;320;339,30;400;22,24;3;5,40;32;5,18
Fattahi6;iterative;greedy;560;560,00;560;0,00;0;0,00;0;0,00
Fattahi6;iterative;ASV3;320;345,23;407;26,02;3;5,37;25;4,06
Fattahi6;iterative;MMASV3;320;327,27;360;14,13;3;6,83;31;5,02
Fattahi6;iterative;RBASV3;320;332,73;410;20,97;4;6,97;29;4,75
Fattahi6;parallel;ACSV3;320;321,57;357;6,94;5;9,23;35;5,37
Fattahi6;parallel;RBASV3;320;337,43;367;18,05;4;7,87;33;5,23
Fattahi6;iterative;EASV3;320;350,63;410;29,58;3;5,67;30;4,77
Fattahi6;iterative;ACSV3;320;320,00;320;0,00;11;18,10;42;6,56
Fattahi7;parallel;ACSV3;397;397,80;405;2,44;5;9,27;36;5,40
Fattahi7;parallel;RBASV3;397;402,87;437;8,97;3;8,47;39;6,42
Fattahi7;iterative;ASV3;397;403,63;447;11,27;3;6,17;26;4,29
Fattahi7;parallel;MMASV3;397;400,97;422;6,00;4;8,77;32;5,35
Fattahi7;parallel;ASV3;397;406,33;477;16,15;4;6,63;33;5,25
Fattahi7;iterative;greedy;470;470,00;470;0,00;0;0,00;0;0,00
Fattahi7;parallel;EASV3;397;407,73;467;15,99;4;7,07;33;5,11
Fattahi7;iterative;EASV3;397;405,13;467;15,67;4;6,33;28;4,33
Fattahi7;iterative;ACSV3;397;397,00;397;0,00;11;15,83;34;5,12
Fattahi7;iterative;MMASV3;397;401,57;447;10,03;3;7,40;26;4,64
Fattahi7;iterative;RBASV3;397;400,53;415;5,03;4;7,07;31;4,85
Fattahi8;parallel;EASV3;253;277,23;315;16,34;3;6,90;31;4,88
Fattahi8;iterative;greedy;487;487,00;487;0,00;0;0,00;0;0,00
Fattahi8;iterative;RBASV3;256;274,93;313;14,37;5;10,37;33;5,24
Fattahi8;parallel;ACSV3;253;258,57;270;6,08;6;11,73;33;4,93
Fattahi8;iterative;ASV3;253;279,63;325;16,18;3;6,83;25;3,98
Fattahi8;parallel;RBASV3;253;270,73;313;16,12;4;10,47;46;8,19
Fattahi8;parallel;MMASV3;253;271,60;290;10,56;4;8,73;36;6,02
Fattahi8;iterative;ACSV3;253;256,63;270;5,41;11;22,20;43;7,55
Fattahi8;iterative;MMASV3;253;270,30;295;10,68;4;9,67;27;5,50
Fattahi8;parallel;ASV3;253;270,60;307;13,56;4;7,50;32;5,02
Fattahi8;iterative;EASV3;253;277,53;340;19,33;3;6,63;36;5,83
Fattahi9;iterative;EASV3;215;234,93;267;15,24;4;7,27;29;4,49
Fattahi9;iterative;MMASV3;215;228,47;250;9,00;4;9,53;27;5,38
Fattahi9;parallel;ASV3;220;241,60;275;14,02;4;6,93;36;5,94
Fattahi9;iterative;greedy;277;277,00;277;0,00;0;0,00;0;0,00
Fattahi9;iterative;RBASV3;215;233,47;257;11,84;4;10,57;36;6,10
Fattahi9;parallel;RBASV3;210;228,10;260;13,23;5;10,40;40;6,73
Fattahi9;parallel;ACSV3;215;221,07;240;6,19;6;11,67;41;6,20
Fattahi9;parallel;MMASV3;210;227,20;257;12,17;4;10,00;39;6,46
Fattahi9;iterative;ASV3;215;242,63;267;15,88;3;7,13;25;3,94
Fattahi9;parallel;EASV3;220;243,53;290;16,65;4;8,27;36;5,77
Fattahi9;iterative;ACSV3;210;223,27;247;8,00;12;24,13;48;8,25
