Makespan,Ellapsed(ms)
16,109
15,102
15,128
16,110
15,90
14,124
13,167
15,96
13,129
16,133
17,89
16,90
14,155
14,58
15,56
15,54
15,62
15,39
15,61
15,64
15,46
15,51
16,61
14,56
14,61
15,40
16,68
14,59
14,56
14,42
