Makespan,Ellapsed(ms)
14,25
12,14
13,9
14,25
11,26
13,19
14,9
15,7
14,12
14,22
16,7
13,12
13,9
12,21
13,8
13,26
14,11
16,10
16,21
12,16
15,8
16,11
13,15
17,10
15,10
14,22
13,24
13,37
15,30
14,32
