Makespan,Ellapsed(ms)
401,3797
429,2049
425,2177
401,1427
419,1983
423,1444
431,927
388,3289
438,1114
410,2612
422,1973
445,995
415,1566
410,3292
416,1184
415,2037
410,2561
423,2683
402,3293
397,1319
422,2268
420,1117
411,3281
412,1567
410,1507
399,2688
400,3280
429,1772
407,1629
411,2601
