Makespan,Ellapsed(ms)
4579520,87466
4579520,61716
4579520,110260
4581628,174472
4579520,105487
4587199,106276
4580399,135456
4584492,71399
4579520,115836
4579520,166454
4579520,61569
4579520,120351
4579520,119090
4579520,71410
4582818,66601
4579520,66108
4582288,61509
4579520,147428
4579520,91402
4579520,111403
4579520,146199
4579520,161351
4579520,74634
4579520,142443
4579520,95209
4579520,167144
4579520,105683
4580719,126540
4582751,76167
4579520,66042
