Makespan,Ellapsed(ms)
805,297
811,516
866,187
839,503
835,458
864,260
870,256
796,230
845,174
883,109
881,175
833,163
861,110
869,106
825,177
786,112
845,222
841,98
806,91
749,110
887,70
841,106
826,102
846,180
820,142
832,157
817,79
812,155
817,186
790,119
