Makespan,Ellapsed(ms)
1166,698
1044,325
977,411
1149,283
782,379
1097,366
1066,278
1091,186
928,386
1048,176
1162,277
1181,158
1115,194
974,329
1000,286
1035,364
1107,342
1121,252
1065,329
1157,283
1120,343
1150,213
1015,371
1054,172
1147,230
1105,161
1182,163
1065,454
1207,228
894,185
