Makespan,Ellapsed(ms)
787,1460
784,1130
787,1588
766,2394
771,2457
758,875
782,881
758,1141
748,1189
756,879
770,1955
762,1490
809,951
815,983
810,895
790,1099
796,1121
741,1286
736,1996
709,2006
769,1028
747,930
767,1127
777,1043
795,1506
784,1308
812,809
769,981
751,1019
791,1184
