Makespan,Ellapsed(ms)
876,195714
893,184325
902,121211
870,120883
869,121906
880,170996
863,159942
939,167405
842,195085
911,177098
883,157305
926,196737
864,145296
834,194461
940,195436
884,147606
892,115638
867,124172
918,113135
883,193226
860,195428
879,193916
889,194415
843,194931
915,112053
868,144512
907,193602
936,150275
858,194168
874,161213
